scenario_id,ph,metal_level,pb_mg_L,cu_mg_L,zn_mg_L,chelator,dose_mg_L,texture,texture_sites,moisture,pe,pb_total_mol,pb_free_mol,pb_percent_free,pb_sorbed_mol,cu_total_mol,cu_free_mol,cu_percent_free,cu_sorbed_mol,zn_total_mol,zn_free_mol,zn_percent_free,zn_sorbed_mol
856,7.0,Medium,100,80,120,EDTA,50,Loam,0.5,Wet,3,0.00048263,0.0002345,48.58794521683277,0.08339,0.0012589,0.0002133,16.943363253634125,0.1513,0.0018354,0.001776,96.76364825106243,0.00324
857,7.0,Medium,100,80,120,EDTA,200,Loam,0.5,Wet,3,0.00048263,0.0001753,36.32182002776454,0.08926,0.0012589,0.0001395,11.081102549845102,0.1417,0.0018354,0.001756,95.67396752751444,0.004586
858,7.0,Medium,100,80,120,Citrate,50,Loam,0.5,Wet,3,0.00048263,0.0002124,44.0088680769948,0.0786,0.0012589,0.0002112,16.776550957184845,0.1559,0.0018354,0.001731,94.31186662307944,0.003284
859,7.0,Medium,100,80,120,Citrate,200,Loam,0.5,Wet,3,0.00048263,0.0001213,25.133124753952302,0.07232,0.0012589,0.0001325,10.525061561680833,0.1576,0.0018354,0.001525,83.08815517053503,0.004665
860,7.0,Medium,100,80,120,DTPA,50,Loam,0.5,Wet,3,0.00048263,0.0002512,52.04815282928952,0.08639,0.0012589,0.0002165,17.197553419652074,0.1486,0.0018354,0.001779,96.92710035959463,0.003138
861,7.0,Medium,100,80,120,DTPA,200,Loam,0.5,Wet,3,0.00048263,0.0002465,51.07432194434659,0.1056,0.0012589,0.0001489,11.827786162522836,0.1272,0.0018354,0.00177,96.43674403399804,0.003888
862,7.0,Medium,100,80,120,None,0,Clay,1.5,Dry,12,0.00048263,0.0002605,53.97509479311273,0.1803,0.0012589,0.0003868,30.72523631741997,0.534,0.0018354,0.001783,97.14503650430424,0.006326
863,7.0,Medium,100,80,120,EDTA,50,Clay,1.5,Dry,12,0.00048263,0.0002472,51.2193605867849,0.1855,0.0012589,0.000352,27.960918261974737,0.527,0.0018354,0.001779,96.92710035959463,0.006849
864,7.0,Medium,100,80,120,EDTA,200,Clay,1.5,Dry,12,0.00048263,0.0002003,41.50177154341835,0.208,0.0012589,0.0002396,19.032488680594167,0.4966,0.0018354,0.001766,96.21880788928844,0.009406
865,7.0,Medium,100,80,120,Citrate,50,Clay,1.5,Dry,12,0.00048263,0.0002276,47.15827859851232,0.1768,0.0012589,0.0003452,27.42076415918659,0.5352,0.0018354,0.001745,95.07464312956304,0.006955
866,7.0,Medium,100,80,120,Citrate,200,Clay,1.5,Dry,12,0.00048263,0.0001425,29.525723639226737,0.1758,0.0012589,0.0002134,16.951306696322185,0.5254,0.0018354,0.001588,86.52064944971123,0.01005
867,7.0,Medium,100,80,120,DTPA,50,Clay,1.5,Dry,12,0.00048263,0.0002592,53.70573731429874,0.1898,0.0012589,0.0003582,28.45341170863452,0.5233,0.0018354,0.001781,97.03606843194945,0.006688
868,7.0,Medium,100,80,120,DTPA,200,Clay,1.5,Dry,12,0.00048263,0.0002542,52.66974701116798,0.2307,0.0012589,0.0002635,20.93097148304075,0.4771,0.0018354,0.001776,96.76364825106243,0.008265
869,7.0,Medium,100,80,120,None,0,Clay,1.5,Mesic,8,0.00048263,0.0002605,53.97509479311273,0.1803,0.0012589,0.0003868,30.72523631741997,0.534,0.0018354,0.001783,97.14503650430424,0.006326
870,7.0,Medium,100,80,120,EDTA,50,Clay,1.5,Mesic,8,0.00048263,0.0002472,51.2193605867849,0.1855,0.0012589,0.000352,27.960918261974737,0.527,0.0018354,0.001779,96.92710035959463,0.006849
871,7.0,Medium,100,80,120,EDTA,200,Clay,1.5,Mesic,8,0.00048263,0.0002003,41.50177154341835,0.208,0.0012589,0.0002396,19.032488680594167,0.4966,0.0018354,0.001766,96.21880788928844,0.009406
872,7.0,Medium,100,80,120,Citrate,50,Clay,1.5,Mesic,8,0.00048263,0.0002276,47.15827859851232,0.1768,0.0012589,0.0003452,27.42076415918659,0.5352,0.0018354,0.001745,95.07464312956304,0.006955
873,7.0,Medium,100,80,120,Citrate,200,Clay,1.5,Mesic,8,0.00048263,0.0001425,29.525723639226737,0.1758,0.0012589,0.0002134,16.951306696322185,0.5254,0.0018354,0.001588,86.52064944971123,0.01005
874,7.0,Medium,100,80,120,DTPA,50,Clay,1.5,Mesic,8,0.00048263,0.0002592,53.70573731429874,0.1898,0.0012589,0.0003582,28.45341170863452,0.5233,0.0018354,0.001781,97.03606843194945,0.006689
875,7.0,Medium,100,80,120,DTPA,200,Clay,1.5,Mesic,8,0.00048263,0.0002542,52.66974701116798,0.2307,0.0012589,0.0002635,20.93097148304075,0.4771,0.0018354,0.001776,96.76364825106243,0.008265
876,7.0,Medium,100,80,120,None,0,Clay,1.5,Wet,3,0.00048263,0.0002525,52.31751030810352,0.245,0.0012589,0.0002384,18.937167368337434,0.4616,0.0018354,0.001781,97.03606843194945,0.008864
877,7.0,Medium,100,80,120,EDTA,50,Clay,1.5,Wet,3,0.00048263,0.0002345,48.58794521683277,0.2501,0.0012589,0.0002133,16.943363253634125,0.454,0.0018354,0.001776,96.76364825106243,0.009718
878,7.0,Medium,100,80,120,EDTA,200,Clay,1.5,Wet,3,0.00048263,0.0001753,36.32182002776454,0.2677,0.0012589,0.0001395,11.081102549845102,0.4251,0.0018354,0.001756,95.67396752751444,0.01375
879,7.0,Medium,100,80,120,Citrate,50,Clay,1.5,Wet,3,0.00048263,0.0002124,44.0088680769948,0.2358,0.0012589,0.0002112,16.776550957184845,0.4676,0.0018354,0.001731,94.31186662307944,0.009852
880,7.0,Medium,100,80,120,Citrate,200,Clay,1.5,Wet,3,0.00048263,0.0001213,25.133124753952302,0.2169,0.0012589,0.0001325,10.525061561680833,0.4727,0.0018354,0.001525,83.08815517053503,0.01399
881,7.0,Medium,100,80,120,DTPA,50,Clay,1.5,Wet,3,0.00048263,0.0002512,52.04815282928952,0.2591,0.0012589,0.0002165,17.197553419652074,0.4458,0.0018354,0.001779,96.92710035959463,0.009413
882,7.0,Medium,100,80,120,DTPA,200,Clay,1.5,Wet,3,0.00048263,0.0002465,51.07432194434659,0.3167,0.0012589,0.0001489,11.827786162522836,0.3815,0.0018354,0.00177,96.43674403399804,0.01166
883,7.0,High,300,250,400,None,0,Sand,0.1,Dry,12,0.0014479,0.0007605,52.524345603978176,0.01441,0.0039339,0.000893,22.700119474313023,0.03376,0.0061181,0.005996,98.00428237524721,0.0005826
884,7.0,High,300,250,400,EDTA,50,Sand,0.1,Dry,12,0.0014479,0.0007509,51.861316389253396,0.01451,0.0039339,0.0008727,22.184092122321363,0.03363,0.0061181,0.005993,97.95524754417222,0.0005937
885,7.0,High,300,250,400,EDTA,200,Sand,0.1,Dry,12,0.0014479,0.0007202,49.741004212998135,0.01482,0.0039339,0.0008098,20.585169933145224,0.03324,0.0061181,0.005982,97.77545316356387,0.0006311
886,7.0,High,300,250,400,Citrate,50,Sand,0.1,Dry,12,0.0014479,0.0007369,50.89439878444644,0.01434,0.0039339,0.0008702,22.120541955819924,0.03379,0.0061181,0.005951,97.26875990912211,0.000594
887,7.0,High,300,250,400,Citrate,200,Sand,0.1,Dry,12,0.0014479,0.0006653,45.949305891290834,0.01417,0.0039339,0.0007971,20.262335087317933,0.03387,0.0061181,0.005813,95.01315767967179,0.0006348
888,7.0,High,300,250,400,DTPA,50,Sand,0.1,Dry,12,0.0014479,0.0007594,52.448373506457635,0.01458,0.0039339,0.0008759,22.2654363354432,0.03356,0.0061181,0.005995,97.98793743155557,0.0005904
889,7.0,High,300,250,400,DTPA,200,Sand,0.1,Dry,12,0.0014479,0.0007558,52.19973755093584,0.01516,0.0039339,0.0008227,20.913088792292637,0.03292,0.0061181,0.005991,97.92255765678888,0.0006163
890,7.0,High,300,250,400,None,0,Sand,0.1,Mesic,8,0.0014479,0.0007605,52.524345603978176,0.01441,0.0039339,0.000893,22.700119474313023,0.03376,0.0061181,0.005996,98.00428237524721,0.0005826
891,7.0,High,300,250,400,EDTA,50,Sand,0.1,Mesic,8,0.0014479,0.0007509,51.861316389253396,0.01451,0.0039339,0.0008727,22.184092122321363,0.03363,0.0061181,0.005993,97.95524754417222,0.0005937
892,7.0,High,300,250,400,EDTA,200,Sand,0.1,Mesic,8,0.0014479,0.0007202,49.741004212998135,0.01482,0.0039339,0.0008098,20.585169933145224,0.03324,0.0061181,0.005982,97.77545316356387,0.0006311
893,7.0,High,300,250,400,Citrate,50,Sand,0.1,Mesic,8,0.0014479,0.0007369,50.89439878444644,0.01434,0.0039339,0.0008702,22.120541955819924,0.03379,0.0061181,0.005951,97.26875990912211,0.000594
894,7.0,High,300,250,400,Citrate,200,Sand,0.1,Mesic,8,0.0014479,0.0006653,45.949305891290834,0.01417,0.0039339,0.0007971,20.262335087317933,0.03387,0.0061181,0.005813,95.01315767967179,0.0006348
895,7.0,High,300,250,400,DTPA,50,Sand,0.1,Mesic,8,0.0014479,0.0007594,52.448373506457635,0.01458,0.0039339,0.0008759,22.2654363354432,0.03356,0.0061181,0.005995,97.98793743155557,0.0005904
896,7.0,High,300,250,400,DTPA,200,Sand,0.1,Mesic,8,0.0014479,0.0007558,52.19973755093584,0.01516,0.0039339,0.0008226,20.91054678563258,0.03292,0.0061181,0.005991,97.92255765678888,0.0006163
897,7.0,High,300,250,400,None,0,Sand,0.1,Wet,3,0.0014479,0.0007627,52.67628979901927,0.01675,0.0039339,0.0007123,18.106713439589214,0.03122,0.0061181,0.006002,98.10235203739724,0.0006761
898,7.0,High,300,250,400,EDTA,50,Sand,0.1,Wet,3,0.0014479,0.0007509,51.861316389253396,0.01687,0.0039339,0.0006932,17.621190167518243,0.03107,0.0061181,0.005998,98.03697226263056,0.000691
899,7.0,High,300,250,400,EDTA,200,Sand,0.1,Wet,3,0.0014479,0.0007129,49.236825747634505,0.01723,0.0039339,0.0006347,16.13411627138463,0.0306,0.0061181,0.005984,97.8081430509472,0.0007416
900,7.0,High,300,250,400,Citrate,50,Sand,0.1,Wet,3,0.0014479,0.0007353,50.78389391532565,0.01666,0.0039339,0.0006917,17.583060067617375,0.03127,0.0061181,0.005951,97.26875990912211,0.0006915
901,7.0,High,300,250,400,Citrate,200,Sand,0.1,Wet,3,0.0014479,0.0006515,44.99620139512397,0.01638,0.0039339,0.0006265,15.925671725259921,0.03143,0.0061181,0.00579,94.63722397476342,0.0007465
902,7.0,High,300,250,400,DTPA,50,Sand,0.1,Wet,3,0.0014479,0.0007614,52.58650459285862,0.01698,0.0039339,0.0006959,17.689824347339787,0.03097,0.0061181,0.006,98.0696621500139,0.0006863
903,7.0,High,300,250,400,DTPA,200,Sand,0.1,Wet,3,0.0014479,0.0007571,52.289522757096485,0.01773,0.0039339,0.000645,16.39594295737055,0.03014,0.0061181,0.005995,97.98793743155557,0.00072
904,7.0,High,300,250,400,None,0,Loam,0.5,Dry,12,0.0014479,0.0007605,52.524345603978176,0.07192,0.0039339,0.000893,22.700119474313023,0.1685,0.0061181,0.005996,98.00428237524721,0.002908
905,7.0,High,300,250,400,EDTA,50,Loam,0.5,Dry,12,0.0014479,0.0007509,51.861316389253396,0.0724,0.0039339,0.0008727,22.184092122321363,0.1679,0.0061181,0.005993,97.95524754417222,0.002963
906,7.0,High,300,250,400,EDTA,200,Loam,0.5,Dry,12,0.0014479,0.0007202,49.741004212998135,0.07395,0.0039339,0.0008098,20.585169933145224,0.1659,0.0061181,0.005982,97.77545316356387,0.00315
907,7.0,High,300,250,400,Citrate,50,Loam,0.5,Dry,12,0.0014479,0.0007369,50.89439878444644,0.07159,0.0039339,0.0008702,22.120541955819924,0.1687,0.0061181,0.005951,97.26875990912211,0.002965
908,7.0,High,300,250,400,Citrate,200,Loam,0.5,Dry,12,0.0014479,0.0006653,45.949305891290834,0.07072,0.0039339,0.0007971,20.262335087317933,0.1691,0.0061181,0.005813,95.01315767967179,0.003169
909,7.0,High,300,250,400,DTPA,50,Loam,0.5,Dry,12,0.0014479,0.0007594,52.448373506457635,0.07279,0.0039339,0.0008759,22.2654363354432,0.1675,0.0061181,0.005995,97.98793743155557,0.002947
910,7.0,High,300,250,400,DTPA,200,Loam,0.5,Dry,12,0.0014479,0.0007558,52.19973755093584,0.07566,0.0039339,0.0008227,20.913088792292637,0.1643,0.0061181,0.005991,97.92255765678888,0.003076
911,7.0,High,300,250,400,None,0,Loam,0.5,Mesic,8,0.0014479,0.0007605,52.524345603978176,0.07192,0.0039339,0.000893,22.700119474313023,0.1685,0.0061181,0.005996,98.00428237524721,0.002908
912,7.0,High,300,250,400,EDTA,50,Loam,0.5,Mesic,8,0.0014479,0.0007509,51.861316389253396,0.0724,0.0039339,0.0008727,22.184092122321363,0.1679,0.0061181,0.005993,97.95524754417222,0.002963
913,7.0,High,300,250,400,EDTA,200,Loam,0.5,Mesic,8,0.0014479,0.0007202,49.741004212998135,0.07395,0.0039339,0.0008098,20.585169933145224,0.1659,0.0061181,0.005982,97.77545316356387,0.00315
914,7.0,High,300,250,400,Citrate,50,Loam,0.5,Mesic,8,0.0014479,0.0007369,50.89439878444644,0.07159,0.0039339,0.0008702,22.120541955819924,0.1687,0.0061181,0.005951,97.26875990912211,0.002965
915,7.0,High,300,250,400,Citrate,200,Loam,0.5,Mesic,8,0.0014479,0.0006653,45.949305891290834,0.07072,0.0039339,0.0007971,20.262335087317933,0.1691,0.0061181,0.005813,95.01315767967179,0.003169
916,7.0,High,300,250,400,DTPA,50,Loam,0.5,Mesic,8,0.0014479,0.0007594,52.448373506457635,0.07279,0.0039339,0.0008759,22.2654363354432,0.1675,0.0061181,0.005995,97.98793743155557,0.002947
917,7.0,High,300,250,400,DTPA,200,Loam,0.5,Mesic,8,0.0014479,0.0007558,52.19973755093584,0.07566,0.0039339,0.0008226,20.91054678563258,0.1643,0.0061181,0.005991,97.92255765678888,0.003076
918,7.0,High,300,250,400,None,0,Loam,0.5,Wet,3,0.0014479,0.0007627,52.67628979901927,0.08363,0.0039339,0.0007123,18.106713439589214,0.1558,0.0061181,0.006002,98.10235203739724,0.003375
919,7.0,High,300,250,400,EDTA,50,Loam,0.5,Wet,3,0.0014479,0.0007509,51.861316389253396,0.08421,0.0039339,0.0006932,17.621190167518243,0.1551,0.0061181,0.005998,98.03697226263056,0.003449
920,7.0,High,300,250,400,EDTA,200,Loam,0.5,Wet,3,0.0014479,0.0007129,49.236825747634505,0.086,0.0039339,0.0006347,16.13411627138463,0.1528,0.0061181,0.005984,97.8081430509472,0.003702
921,7.0,High,300,250,400,Citrate,50,Loam,0.5,Wet,3,0.0014479,0.0007353,50.78389391532565,0.08317,0.0039339,0.0006917,17.583060067617375,0.1561,0.0061181,0.005951,97.26875990912211,0.003452
922,7.0,High,300,250,400,Citrate,200,Loam,0.5,Wet,3,0.0014479,0.0006515,44.99620139512397,0.08176,0.0039339,0.0006265,15.925671725259921,0.1569,0.0061181,0.00579,94.63722397476342,0.003727
923,7.0,High,300,250,400,DTPA,50,Loam,0.5,Wet,3,0.0014479,0.0007614,52.58650459285862,0.08477,0.0039339,0.0006959,17.689824347339787,0.1546,0.0061181,0.006,98.0696621500139,0.003426
924,7.0,High,300,250,400,DTPA,200,Loam,0.5,Wet,3,0.0014479,0.0007571,52.289522757096485,0.08851,0.0039339,0.000645,16.39594295737055,0.1504,0.0061181,0.005995,97.98793743155557,0.003594
925,7.0,High,300,250,400,None,0,Clay,1.5,Dry,12,0.0014479,0.0007605,52.524345603978176,0.2157,0.0039339,0.000893,22.700119474313023,0.5053,0.0061181,0.005996,98.00428237524721,0.008721
926,7.0,High,300,250,400,EDTA,50,Clay,1.5,Dry,12,0.0014479,0.0007509,51.861316389253396,0.2171,0.0039339,0.0008727,22.184092122321363,0.5035,0.0061181,0.005993,97.95524754417222,0.008887
927,7.0,High,300,250,400,EDTA,200,Clay,1.5,Dry,12,0.0014479,0.0007202,49.741004212998135,0.2218,0.0039339,0.0008098,20.585169933145224,0.4976,0.0061181,0.005982,97.77545316356387,0.009447
928,7.0,High,300,250,400,Citrate,50,Clay,1.5,Dry,12,0.0014479,0.0007369,50.89439878444644,0.2147,0.0039339,0.0008702,22.120541955819924,0.5059,0.0061181,0.005951,97.26875990912211,0.008893
929,7.0,High,300,250,400,Citrate,200,Clay,1.5,Dry,12,0.0014479,0.0006653,45.949305891290834,0.2121,0.0039339,0.0007971,20.262335087317933,0.507,0.0061181,0.005813,95.01315767967179,0.009504
930,7.0,High,300,250,400,DTPA,50,Clay,1.5,Dry,12,0.0014479,0.0007594,52.448373506457635,0.2183,0.0039339,0.0008759,22.2654363354432,0.5024,0.0061181,0.005995,97.98793743155557,0.008838
931,7.0,High,300,250,400,DTPA,200,Clay,1.5,Dry,12,0.0014479,0.0007558,52.19973755093584,0.2269,0.0039339,0.0008227,20.913088792292637,0.4928,0.0061181,0.005991,97.92255765678888,0.009225
932,7.0,High,300,250,400,None,0,Clay,1.5,Mesic,8,0.0014479,0.0007605,52.524345603978176,0.2157,0.0039339,0.000893,22.700119474313023,0.5053,0.0061181,0.005996,98.00428237524721,0.008721
933,7.0,High,300,250,400,EDTA,50,Clay,1.5,Mesic,8,0.0014479,0.0007509,51.861316389253396,0.2171,0.0039339,0.0008727,22.184092122321363,0.5035,0.0061181,0.005993,97.95524754417222,0.008887
934,7.0,High,300,250,400,EDTA,200,Clay,1.5,Mesic,8,0.0014479,0.0007202,49.741004212998135,0.2218,0.0039339,0.0008098,20.585169933145224,0.4976,0.0061181,0.005982,97.77545316356387,0.009447
935,7.0,High,300,250,400,Citrate,50,Clay,1.5,Mesic,8,0.0014479,0.0007369,50.89439878444644,0.2147,0.0039339,0.0008702,22.120541955819924,0.5059,0.0061181,0.005951,97.26875990912211,0.008893
936,7.0,High,300,250,400,Citrate,200,Clay,1.5,Mesic,8,0.0014479,0.0006653,45.949305891290834,0.2121,0.0039339,0.0007971,20.262335087317933,0.507,0.0061181,0.005813,95.01315767967179,0.009504
937,7.0,High,300,250,400,DTPA,50,Clay,1.5,Mesic,8,0.0014479,0.0007594,52.448373506457635,0.2183,0.0039339,0.0008759,22.2654363354432,0.5024,0.0061181,0.005995,97.98793743155557,0.008838
938,7.0,High,300,250,400,DTPA,200,Clay,1.5,Mesic,8,0.0014479,0.0007558,52.19973755093584,0.2269,0.0039339,0.0008226,20.91054678563258,0.4928,0.0061181,0.005991,97.92255765678888,0.009225
939,7.0,High,300,250,400,None,0,Clay,1.5,Wet,3,0.0014479,0.0007627,52.67628979901927,0.2508,0.0039339,0.0007123,18.106713439589214,0.4674,0.0061181,0.006002,98.10235203739724,0.01012
940,7.0,High,300,250,400,EDTA,50,Clay,1.5,Wet,3,0.0014479,0.0007509,51.861316389253396,0.2526,0.0039339,0.0006932,17.621190167518243,0.4652,0.0061181,0.005998,98.03697226263056,0.01035
941,7.0,High,300,250,400,EDTA,200,Clay,1.5,Wet,3,0.0014479,0.0007129,49.236825747634505,0.2579,0.0039339,0.0006347,16.13411627138463,0.4582,0.0061181,0.005984,97.8081430509472,0.0111
942,7.0,High,300,250,400,Citrate,50,Clay,1.5,Wet,3,0.0014479,0.0007353,50.78389391532565,0.2495,0.0039339,0.0006917,17.583060067617375,0.4682,0.0061181,0.005951,97.26875990912211,0.01035
943,7.0,High,300,250,400,Citrate,200,Clay,1.5,Wet,3,0.0014479,0.0006515,44.99620139512397,0.2452,0.0039339,0.0006265,15.925671725259921,0.4705,0.0061181,0.00579,94.63722397476342,0.01118
944,7.0,High,300,250,400,DTPA,50,Clay,1.5,Wet,3,0.0014479,0.0007614,52.58650459285862,0.2542,0.0039339,0.0006959,17.689824347339787,0.4636,0.0061181,0.006,98.0696621500139,0.01028
945,7.0,High,300,250,400,DTPA,200,Clay,1.5,Wet,3,0.0014479,0.0007571,52.289522757096485,0.2655,0.0039339,0.000645,16.39594295737055,0.4512,0.0061181,0.005995,97.98793743155557,0.01078
946,7.5,Low,25,20,30,None,0,Sand,0.1,Dry,12,0.00012066,3.101e-05,25.700314934526773,0.01221,0.00031471,4.483e-05,14.244860347621621,0.03521,0.00045886,0.0004234,92.27215272632175,0.0008548
947,7.5,Low,25,20,30,EDTA,50,Sand,0.1,Dry,12,0.00012066,2.349e-05,19.467926404773745,0.01439,0.00031471,2.629e-05,8.353722474659211,0.03214,0.00045886,0.0004154,90.52870156474742,0.001305
948,7.5,Low,25,20,30,EDTA,200,Sand,0.1,Dry,12,0.00012066,1.277e-06,1.0583457649593901,0.0146,0.00031471,6.88e-07,0.2186139620603095,0.01569,0.00045886,0.0001818,39.619927646776794,0.01066
949,7.5,Low,25,20,30,Citrate,50,Sand,0.1,Dry,12,0.00012066,1.871e-05,15.506381568042432,0.01191,0.00031471,2.733e-05,8.68418544056433,0.03473,0.00045886,0.0003552,77.40923157390054,0.00116
950,7.5,Low,25,20,30,Citrate,200,Sand,0.1,Dry,12,0.00012066,2.611e-06,2.163931708934195,0.01174,0.00031471,3.379e-06,1.073686886339805,0.03031,0.00045886,9.709e-05,21.158959159656536,0.002239
951,7.5,Low,25,20,30,DTPA,50,Sand,0.1,Dry,12,0.00012066,3.001e-05,24.871539864080887,0.01608,0.00031471,2.874e-05,9.132216961647229,0.03074,0.00045886,0.0004198,91.4875997036133,0.001154
952,7.5,Low,25,20,30,DTPA,200,Sand,0.1,Dry,12,0.00012066,2.255e-05,18.688877838554614,0.04112,0.00031471,7.348e-07,0.23348479552603987,0.002674,0.00045886,0.0002605,56.77112844876433,0.002437
953,7.5,Low,25,20,30,None,0,Sand,0.1,Mesic,8,0.00012066,3.101e-05,25.700314934526773,0.01221,0.00031471,4.483e-05,14.244860347621621,0.03521,0.00045886,0.0004234,92.27215272632175,0.0008548
954,7.5,Low,25,20,30,EDTA,50,Sand,0.1,Mesic,8,0.00012066,2.349e-05,19.467926404773745,0.01439,0.00031471,2.629e-05,8.353722474659211,0.03214,0.00045886,0.0004154,90.52870156474742,0.001305
955,7.5,Low,25,20,30,EDTA,200,Sand,0.1,Mesic,8,0.00012066,1.277e-06,1.0583457649593901,0.0146,0.00031471,6.88e-07,0.2186139620603095,0.01569,0.00045886,0.0001818,39.619927646776794,0.01066
956,7.5,Low,25,20,30,Citrate,50,Sand,0.1,Mesic,8,0.00012066,1.871e-05,15.506381568042432,0.01191,0.00031471,2.733e-05,8.68418544056433,0.03473,0.00045886,0.0003552,77.40923157390054,0.00116
957,7.5,Low,25,20,30,Citrate,200,Sand,0.1,Mesic,8,0.00012066,2.611e-06,2.163931708934195,0.01174,0.00031471,3.379e-06,1.073686886339805,0.03031,0.00045886,9.709e-05,21.158959159656536,0.002239
958,7.5,Low,25,20,30,DTPA,50,Sand,0.1,Mesic,8,0.00012066,3.001e-05,24.871539864080887,0.01608,0.00031471,2.874e-05,9.132216961647229,0.03074,0.00045886,0.0004198,91.4875997036133,0.001154
959,7.5,Low,25,20,30,DTPA,200,Sand,0.1,Mesic,8,0.00012066,2.255e-05,18.688877838554614,0.04112,0.00031471,7.348e-07,0.23348479552603987,0.002674,0.00045886,0.0002605,56.77112844876433,0.002437
960,7.5,Low,25,20,30,None,0,Sand,0.1,Wet,3,0.00012066,3.011e-05,24.95441737112548,0.01515,0.00031471,3.17e-05,10.072765403069491,0.03181,0.00045886,0.0004225,92.07601447064464,0.00109
961,7.5,Low,25,20,30,EDTA,50,Sand,0.1,Wet,3,0.00012066,2.169e-05,17.97613127797116,0.01684,0.00031471,1.876e-05,5.961043500365416,0.02908,0.00045886,0.0004127,89.94028679771607,0.001644
962,7.5,Low,25,20,30,EDTA,200,Sand,0.1,Wet,3,0.00012066,1.256e-06,1.0409414884800265,0.01459,0.00031471,6.715e-07,0.21337104000508406,0.01557,0.00045886,0.00018,39.22765113542257,0.01073
963,7.5,Low,25,20,30,Citrate,50,Sand,0.1,Wet,3,0.00012066,1.744e-05,14.453837228576164,0.01383,0.00031471,2.042e-05,6.488513234406279,0.03231,0.00045886,0.0003457,75.338883319531,0.001406
964,7.5,Low,25,20,30,Citrate,200,Sand,0.1,Wet,3,0.00012066,2.549e-06,2.1125476545665505,0.01198,0.00031471,3.188e-06,1.0129960916399223,0.02989,0.00045886,9.513e-05,20.731813625070828,0.002293
965,7.5,Low,25,20,30,DTPA,50,Sand,0.1,Wet,3,0.00012066,2.935e-05,24.324548317586604,0.01968,0.00031471,1.989e-05,6.3201042229354005,0.02662,0.00045886,0.000418,91.09532319225909,0.001437
966,7.5,Low,25,20,30,DTPA,200,Sand,0.1,Wet,3,0.00012066,2.247e-05,18.622575832918944,0.04117,0.00031471,7.172e-07,0.22789234533379937,0.002622,0.00045886,0.0002588,56.40064507692978,0.002432
967,7.5,Low,25,20,30,None,0,Loam,0.5,Dry,12,0.00012066,3.101e-05,25.700314934526773,0.06101,0.00031471,4.483e-05,14.244860347621621,0.176,0.00045886,0.0004234,92.27215272632175,0.004272
968,7.5,Low,25,20,30,EDTA,50,Loam,0.5,Dry,12,0.00012066,2.349e-05,19.467926404773745,0.07193,0.00031471,2.629e-05,8.353722474659211,0.1606,0.00045886,0.0004154,90.52870156474742,0.006522
969,7.5,Low,25,20,30,EDTA,200,Loam,0.5,Dry,12,0.00012066,1.277e-06,1.0583457649593901,0.07298,0.00031471,6.88e-07,0.2186139620603095,0.07845,0.00045886,0.0001818,39.619927646776794,0.05329
970,7.5,Low,25,20,30,Citrate,50,Loam,0.5,Dry,12,0.00012066,1.871e-05,15.506381568042432,0.05955,0.00031471,2.733e-05,8.68418544056433,0.1736,0.00045886,0.0003552,77.40923157390054,0.005798
971,7.5,Low,25,20,30,Citrate,200,Loam,0.5,Dry,12,0.00012066,2.611e-06,2.163931708934195,0.05868,0.00031471,3.379e-06,1.073686886339805,0.1515,0.00045886,9.709e-05,21.158959159656536,0.01119
972,7.5,Low,25,20,30,DTPA,50,Loam,0.5,Dry,12,0.00012066,3.001e-05,24.871539864080887,0.08038,0.00031471,2.874e-05,9.132216961647229,0.1536,0.00045886,0.0004198,91.4875997036133,0.005766
973,7.5,Low,25,20,30,DTPA,200,Loam,0.5,Dry,12,0.00012066,2.255e-05,18.688877838554614,0.2055,0.00031471,7.348e-07,0.23348479552603987,0.01336,0.00045886,0.0002605,56.77112844876433,0.01218
974,7.5,Low,25,20,30,None,0,Loam,0.5,Mesic,8,0.00012066,3.101e-05,25.700314934526773,0.06101,0.00031471,4.483e-05,14.244860347621621,0.176,0.00045886,0.0004234,92.27215272632175,0.004272
975,7.5,Low,25,20,30,EDTA,50,Loam,0.5,Mesic,8,0.00012066,2.349e-05,19.467926404773745,0.07193,0.00031471,2.629e-05,8.353722474659211,0.1606,0.00045886,0.0004154,90.52870156474742,0.006522
976,7.5,Low,25,20,30,EDTA,200,Loam,0.5,Mesic,8,0.00012066,1.277e-06,1.0583457649593901,0.07298,0.00031471,6.88e-07,0.2186139620603095,0.07845,0.00045886,0.0001818,39.619927646776794,0.05329
977,7.5,Low,25,20,30,Citrate,50,Loam,0.5,Mesic,8,0.00012066,1.871e-05,15.506381568042432,0.05955,0.00031471,2.733e-05,8.68418544056433,0.1736,0.00045886,0.0003552,77.40923157390054,0.005798
978,7.5,Low,25,20,30,Citrate,200,Loam,0.5,Mesic,8,0.00012066,2.611e-06,2.163931708934195,0.05868,0.00031471,3.379e-06,1.073686886339805,0.1515,0.00045886,9.709e-05,21.158959159656536,0.01119
979,7.5,Low,25,20,30,DTPA,50,Loam,0.5,Mesic,8,0.00012066,3.001e-05,24.871539864080887,0.08038,0.00031471,2.874e-05,9.132216961647229,0.1536,0.00045886,0.0004198,91.4875997036133,0.005766
980,7.5,Low,25,20,30,DTPA,200,Loam,0.5,Mesic,8,0.00012066,2.255e-05,18.688877838554614,0.2055,0.00031471,7.348e-07,0.23348479552603987,0.01336,0.00045886,0.0002605,56.77112844876433,0.01218
