scenario_id,ph,metal_level,pb_mg_L,cu_mg_L,zn_mg_L,cd_mg_L,doc_mg_L,ca_mg_L,mg_mg_L,na_mg_L,cl_mg_L,chelator,dose_mg_L,texture,hfo_sites,moisture,pe,ca_mg_level,ionic_level,pb_percent_free,cu_percent_free,zn_percent_free,cd_percent_free,pb_sorbed_mol,cu_sorbed_mol,zn_sorbed_mol,cd_sorbed_mol
baseline_00363,7.5,Low,25,20,30,2,40,20,10,500,700,None,0,Clay,1.5,Dry,12,Low,Medium,11.263389260743732,7.2283582952639795,82.33521678592342,45.74566444748578,0.1583,0.5287,0.02256,5.981e-05
baseline_00364,7.5,Low,25,20,30,2,40,100,50,500,700,None,0,Clay,1.5,Dry,12,High,Medium,12.191645034991927,7.835222662031198,83.51205683527225,47.19576660099989,0.1585,0.53,0.02117,5.707e-05
baseline_00365,7.5,Low,25,20,30,2,40,20,10,2000,3000,None,0,Clay,1.5,Dry,12,Low,High,13.003868837459098,9.95448199519211,80.875063391361,19.059288382040087,0.1387,0.5526,0.01682,1.891e-05
baseline_00366,7.5,Low,25,20,30,2,40,100,50,2000,3000,None,0,Clay,1.5,Dry,12,High,High,13.393404742723966,10.256325528400936,81.3545167447994,19.329074829205506,0.1387,0.5529,0.01643,1.863e-05
baseline_00367,7.5,Low,25,20,30,2,40,20,10,100,150,None,0,Clay,1.5,Mesic,8,Low,Low,9.4151657102317,5.773154735162485,80.9622367283498,74.1912729704893,0.1628,0.5197,0.02731,0.0001193
baseline_00368,7.5,Low,25,20,30,2,40,100,50,100,150,None,0,Clay,1.5,Mesic,8,High,Low,10.815837369588351,6.659621532691561,83.14157015306985,76.3832878537083,0.1631,0.5224,0.02444,0.0001071
baseline_00369,7.5,Low,25,20,30,2,40,20,10,500,700,None,0,Clay,1.5,Mesic,8,Low,Medium,11.263389260743732,7.2283582952639795,82.33521678592342,45.74566444748578,0.1583,0.5287,0.02256,5.981e-05
baseline_00370,7.5,Low,25,20,30,2,40,100,50,500,700,None,0,Clay,1.5,Mesic,8,High,Medium,12.191645034991927,7.835222662031198,83.51205683527225,47.19576660099989,0.1585,0.53,0.02117,5.708e-05
baseline_00371,7.5,Low,25,20,30,2,40,20,10,2000,3000,None,0,Clay,1.5,Mesic,8,Low,High,13.003868837459098,9.951304694842541,80.875063391361,19.059288382040087,0.1387,0.5525,0.01683,1.892e-05
baseline_00372,7.5,Low,25,20,30,2,40,100,50,2000,3000,None,0,Clay,1.5,Mesic,8,High,High,13.393404742723966,10.253148228051367,81.3545167447994,19.329074829205506,0.1387,0.5528,0.01644,1.863e-05
baseline_00373,7.5,Low,25,20,30,2,40,20,10,100,150,None,0,Clay,1.5,Wet,3,Low,Low,9.299133738450674,4.8136100295933755,80.78789005437218,74.35988949996768,0.1831,0.4931,0.03102,0.0001362
baseline_00374,7.5,Low,25,20,30,2,40,100,50,100,150,None,0,Clay,1.5,Wet,3,High,Low,10.691517399822969,5.557098311391956,82.96722347909224,76.55190438318668,0.1835,0.4961,0.02776,0.0001222
baseline_00375,7.5,Low,25,20,30,2,40,20,10,500,700,None,0,Clay,1.5,Wet,3,Low,Medium,10.766109381682197,2.334998026896483,81.746796761249,46.1503441182339,0.3045,0.3435,0.04507,0.0001214
baseline_00376,7.5,Low,25,20,30,2,40,100,50,500,700,None,0,Clay,1.5,Wet,3,High,Medium,11.669501161977317,2.5313551884996977,82.98901681333943,47.611687373713245,0.3056,0.345,0.04238,0.000116
baseline_00377,7.5,Low,25,20,30,2,40,20,10,2000,3000,None,0,Clay,1.5,Wet,3,Low,High,12.415420980569618,0.31963641516639835,80.37381670367539,19.171699401692347,0.5299,0.071,0.06691,7.613e-05
baseline_00378,7.5,Low,25,20,30,2,40,100,50,2000,3000,None,0,Clay,1.5,Wet,3,High,High,12.804956885834484,0.3282151261102282,80.875063391361,19.447106399840376,0.531,0.07085,0.06543,7.504e-05
baseline_00379,7.5,Medium,100,80,120,8,10,20,10,100,150,None,0,Sand,0.1,Dry,12,Low,Low,33.25559880279844,11.589197501689926,94.58305002004987,78.30831556185618,0.01711,0.03105,0.0009496,3.749e-06
baseline_00380,7.5,Medium,100,80,120,8,10,100,50,100,150,None,0,Sand,0.1,Dry,12,High,Low,34.1258387714698,12.04990583280577,95.01891661000401,79.8399154894073,0.01697,0.03119,0.0009217,3.695e-06
baseline_00381,7.5,Medium,100,80,120,8,10,20,10,500,700,None,0,Sand,0.1,Dry,12,Low,Medium,31.59799886247204,12.35174922215753,92.78510033648901,47.423392252155864,0.01587,0.03228,0.0009088,2.215e-06
baseline_00382,7.5,Medium,100,80,120,8,10,100,50,500,700,None,0,Sand,0.1,Dry,12,High,Medium,31.970958849045484,12.574160140627248,93.16648360269888,48.730170171993045,0.0158,0.03234,0.0008981,2.241e-06
baseline_00383,7.5,Medium,100,80,120,8,10,20,10,2000,3000,None,0,Sand,0.1,Dry,12,Low,High,23.91087913920835,12.891890024155414,87.2822846383179,19.34874403887959,0.01261,0.03538,0.0008978,9.49e-07
baseline_00384,7.5,Medium,100,80,120,8,10,100,50,2000,3000,None,0,Sand,0.1,Dry,12,High,High,23.89015913995427,12.876003529979007,87.55470125703924,19.601668797557757,0.0126,0.03537,0.0009011,9.626e-07
baseline_00385,7.5,Medium,100,80,120,8,10,20,10,100,150,None,0,Sand,0.1,Mesic,8,Low,Low,33.25559880279844,11.589197501689926,94.58305002004987,78.30831556185618,0.01711,0.03105,0.0009496,3.749e-06
baseline_00386,7.5,Medium,100,80,120,8,10,100,50,100,150,None,0,Sand,0.1,Mesic,8,High,Low,34.1258387714698,12.04990583280577,95.01891661000401,79.8399154894073,0.01697,0.03119,0.0009217,3.695e-06
baseline_00387,7.5,Medium,100,80,120,8,10,20,10,500,700,None,0,Sand,0.1,Mesic,8,Low,Medium,31.59799886247204,12.35174922215753,92.78510033648901,47.423392252155864,0.01587,0.03228,0.0009088,2.215e-06
baseline_00388,7.5,Medium,100,80,120,8,10,100,50,500,700,None,0,Sand,0.1,Mesic,8,High,Medium,31.970958849045484,12.574160140627248,93.16648360269888,48.730170171993045,0.0158,0.03234,0.0008981,2.241e-06
baseline_00389,7.5,Medium,100,80,120,8,10,20,10,2000,3000,None,0,Sand,0.1,Mesic,8,Low,High,23.91087913920835,12.891890024155414,87.2822846383179,19.34874403887959,0.01262,0.03538,0.000898,9.492e-07
baseline_00390,7.5,Medium,100,80,120,8,10,100,50,2000,3000,None,0,Sand,0.1,Mesic,8,High,High,23.89015913995427,12.876003529979007,87.55470125703924,19.601668797557757,0.01261,0.03537,0.0009012,9.628e-07
baseline_00391,7.5,Medium,100,80,120,8,10,20,10,100,150,None,0,Sand,0.1,Wet,3,Low,Low,32.69615882293828,9.428634293698384,94.52856669630559,79.8399154894073,0.01918,0.02879,0.001082,4.358e-06
baseline_00392,7.5,Medium,100,80,120,8,10,100,50,100,150,None,0,Sand,0.1,Wet,3,High,Low,33.7114387863882,9.960831848608066,94.96443328625975,81.23100166213719,0.0189,0.02909,0.001039,4.239e-06
baseline_00393,7.5,Medium,100,80,120,8,10,20,10,500,700,None,0,Sand,0.1,Wet,3,Low,Medium,29.81607892662116,3.4155962479278053,92.51268371776767,49.64350957833087,0.02936,0.01751,0.001777,4.548e-06
baseline_00394,7.5,Medium,100,80,120,8,10,100,50,500,700,None,0,Sand,0.1,Wet,3,High,Medium,30.47911890275172,3.6459504134857266,92.94855030772182,50.9924416246144,0.02892,0.018,0.001719,4.499e-06
baseline_00395,7.5,Medium,100,80,120,8,10,20,10,2000,3000,None,0,Sand,0.1,Wet,3,Low,High,23.061359169791068,0.3452929509242365,87.06435134334083,19.81243942978956,0.04155,0.003236,0.003058,3.32e-06
baseline_00396,7.5,Medium,100,80,120,8,10,100,50,2000,3000,None,0,Sand,0.1,Wet,3,High,High,23.14423916680739,0.3543482526047893,87.33676796206218,20.079415563949844,0.04146,0.003304,0.003053,3.349e-06
baseline_00397,7.5,Medium,100,80,120,8,25,20,10,100,150,None,0,Loam,0.5,Dry,12,Low,Low,20.666127256019422,9.142677398523032,90.66025071046253,77.35282202907202,0.07218,0.1663,0.006176,2.514e-05
baseline_00398,7.5,Medium,100,80,120,8,25,100,50,100,150,None,0,Loam,0.5,Dry,12,High,Low,22.19111920111971,9.690761447609123,91.4230172428823,78.98278158499795,0.07288,0.1658,0.00586,2.415e-05
baseline_00399,7.5,Medium,100,80,120,8,25,20,10,500,700,None,0,Loam,0.5,Dry,12,Low,Medium,21.42447922871875,10.016434578225494,89.57058423557717,47.086159240584976,0.06949,0.1691,0.005666,1.421e-05
baseline_00400,7.5,Medium,100,80,120,8,25,100,50,500,700,None,0,Loam,0.5,Dry,12,High,Medium,22.29471919739011,10.326221214665457,90.11541747301986,48.406988535904276,0.06999,0.1687,0.005518,1.414e-05
baseline_00401,7.5,Medium,100,80,120,8,25,20,10,2000,3000,None,0,Loam,0.5,Dry,12,Low,High,18.981591316662712,10.993453970074611,85.04846836480291,19.292538536951113,0.05936,0.1789,0.005189,5.616e-06
baseline_00402,7.5,Medium,100,80,120,8,25,100,50,2000,3000,None,0,Loam,0.5,Dry,12,High,High,19.18050330950188,11.04905669969204,85.37536830726852,19.559514671111398,0.05959,0.1786,0.005173,5.655e-06
baseline_00403,7.5,Medium,100,80,120,8,25,20,10,100,150,None,0,Loam,0.5,Mesic,8,Low,Low,20.666127256019422,9.142677398523032,90.66025071046253,77.35282202907202,0.07218,0.1663,0.006176,2.514e-05
baseline_00404,7.5,Medium,100,80,120,8,25,100,50,100,150,None,0,Loam,0.5,Mesic,8,High,Low,22.19111920111971,9.690761447609123,91.4230172428823,78.98278158499795,0.07288,0.1658,0.00586,2.415e-05
baseline_00405,7.5,Medium,100,80,120,8,25,20,10,500,700,None,0,Loam,0.5,Mesic,8,Low,Medium,21.42447922871875,10.016434578225494,89.57058423557717,47.086159240584976,0.06949,0.1691,0.005666,1.421e-05
baseline_00406,7.5,Medium,100,80,120,8,25,100,50,500,700,None,0,Loam,0.5,Mesic,8,High,Medium,22.29471919739011,10.326221214665457,90.11541747301986,48.406988535904276,0.06999,0.1687,0.005518,1.414e-05
baseline_00407,7.5,Medium,100,80,120,8,25,20,10,2000,3000,None,0,Loam,0.5,Mesic,8,Low,High,18.979519316737306,10.985510722986406,85.04846836480291,19.292538536951113,0.05937,0.1789,0.00519,5.617e-06
baseline_00408,7.5,Medium,100,80,120,8,25,100,50,2000,3000,None,0,Loam,0.5,Mesic,8,High,High,19.17843130957647,11.041113452603835,85.37536830726852,19.559514671111398,0.0596,0.1786,0.005174,5.656e-06
baseline_00409,7.5,Medium,100,80,120,8,25,20,10,100,150,None,0,Loam,0.5,Wet,3,Low,Low,19.895343283767644,7.456326041697281,90.33335076799693,78.54718894505223,0.08036,0.1567,0.007117,2.952e-05
baseline_00410,7.5,Medium,100,80,120,8,25,100,50,100,150,None,0,Loam,0.5,Wet,3,High,Low,21.50735922573507,8.030622806174446,91.20508394790522,80.09284024808547,0.08067,0.1568,0.006671,2.795e-05
baseline_00411,7.5,Medium,100,80,120,8,25,20,10,500,700,None,0,Loam,0.5,Wet,3,Low,Medium,18.86348732091446,3.0239941664793384,88.53540108443607,49.02524905711757,0.1256,0.1048,0.01149,3.037e-05
baseline_00412,7.5,Medium,100,80,120,8,25,100,50,500,700,None,0,Loam,0.5,Wet,3,High,Medium,19.926423282648763,3.2392561625696725,89.24368429311156,50.38823247888323,0.1251,0.1058,0.01092,2.943e-05
baseline_00413,7.5,Medium,100,80,120,8,25,20,10,2000,3000,None,0,Loam,0.5,Wet,3,Low,High,17.27219137820111,0.3418773546763087,84.23121850863889,19.75623392786108,0.1982,0.02041,0.01885,2.11e-05
baseline_00414,7.5,Medium,100,80,120,8,25,100,50,2000,3000,None,0,Loam,0.5,Wet,3,High,High,17.58299136701231,0.3507737914150974,84.61260177484876,20.03726143750349,0.1982,0.02058,0.0186,2.101e-05
baseline_00415,7.5,Medium,100,80,120,8,40,20,10,100,150,None,0,Clay,1.5,Dry,12,Low,Low,13.687631507245266,7.046454491945944,86.2471014871768,76.31302024339512,0.1923,0.5153,0.02363,9.975e-05
baseline_00416,7.5,Medium,100,80,120,8,40,100,50,100,150,None,0,Clay,1.5,Dry,12,High,Low,15.057223457939955,7.634254776473055,87.50021793329498,78.0413394276959,0.1948,0.5141,0.02207,9.394e-05
baseline_00417,7.5,Medium,100,80,120,8,40,20,10,500,700,None,0,Clay,1.5,Dry,12,Low,Medium,15.05515145801455,7.982963323645221,86.02916819219973,46.76297760449621,0.1887,0.5207,0.02103,5.452e-05
baseline_00418,7.5,Medium,100,80,120,8,40,100,50,500,700,None,0,Clay,1.5,Dry,12,High,Medium,15.925391426685911,8.340409442614408,86.7919347246195,48.08380689981552,0.1905,0.5195,0.02026,5.353e-05
baseline_00419,7.5,Medium,100,80,120,8,40,20,10,2000,3000,None,0,Clay,1.5,Dry,12,Low,High,15.123527455553013,9.285655846110707,82.76016876754363,19.26443578598687,0.1693,0.5409,0.01806,2.005e-05
baseline_00420,7.5,Medium,100,80,120,8,40,100,50,2000,3000,None,0,Clay,1.5,Dry,12,High,High,15.409463445259314,9.396861305345567,83.14155203375351,19.517360544665035,0.1702,0.54,0.0179,2.006e-05
baseline_00421,7.5,Medium,100,80,120,8,40,20,10,100,150,None,0,Clay,1.5,Mesic,8,Low,Low,13.687631507245266,7.046454491945944,86.2471014871768,76.31302024339512,0.1923,0.5153,0.02363,9.975e-05
baseline_00422,7.5,Medium,100,80,120,8,40,100,50,100,150,None,0,Clay,1.5,Mesic,8,High,Low,15.057223457939955,7.634254776473055,87.50021793329498,78.0413394276959,0.1948,0.5141,0.02207,9.394e-05
baseline_00423,7.5,Medium,100,80,120,8,40,20,10,500,700,None,0,Clay,1.5,Mesic,8,Low,Medium,15.05515145801455,7.982963323645221,86.02916819219973,46.76297760449621,0.1887,0.5207,0.02103,5.452e-05
baseline_00424,7.5,Medium,100,80,120,8,40,100,50,500,700,None,0,Clay,1.5,Mesic,8,High,Medium,15.925391426685911,8.340409442614408,86.7919347246195,48.08380689981552,0.1905,0.5195,0.02026,5.353e-05
baseline_00425,7.5,Medium,100,80,120,8,40,20,10,2000,3000,None,0,Clay,1.5,Mesic,8,Low,High,15.123527455553013,9.285655846110707,82.76016876754363,19.26443578598687,0.1693,0.5409,0.01807,2.006e-05
baseline_00426,7.5,Medium,100,80,120,8,40,100,50,2000,3000,None,0,Clay,1.5,Mesic,8,High,High,15.409463445259314,9.388918058257364,83.14155203375351,19.517360544665035,0.1702,0.54,0.01791,2.006e-05
baseline_00427,7.5,Medium,100,80,120,8,40,20,10,100,150,None,0,Clay,1.5,Wet,3,Low,Low,13.182063525445715,5.8509958051712125,85.81123489722266,77.2123082742508,0.2124,0.4906,0.02696,0.0001157
baseline_00428,7.5,Medium,100,80,120,8,40,100,50,100,150,None,0,Clay,1.5,Wet,3,High,Low,14.5765194752453,6.4165549978513505,87.1188346670851,78.88442195662311,0.2141,0.4906,0.02496,0.0001078
baseline_00429,7.5,Medium,100,80,120,8,40,20,10,500,700,None,0,Clay,1.5,Wet,3,Low,Medium,13.161343526191635,2.6935550876100436,84.55811845110448,48.477245413314876,0.3298,0.3513,0.04134,0.000113
baseline_00430,7.5,Medium,100,80,120,8,40,100,50,500,700,None,0,Clay,1.5,Wet,3,High,Medium,14.07509549329656,2.8921362648151487,85.53881827850131,49.84022883508054,0.3302,0.3531,0.03914,0.0001088
baseline_00431,7.5,Medium,100,80,120,8,40,20,10,2000,3000,None,0,Clay,1.5,Wet,3,Low,High,13.376831518434068,0.33846175842838094,81.50705232142545,19.71407980141472,0.5662,0.07457,0.0673,7.765e-05
baseline_00432,7.5,Medium,100,80,120,8,40,100,50,2000,3000,None,0,Clay,1.5,Wet,3,High,High,13.720783506051795,0.3473581951671696,81.9429189113796,19.995107311057122,0.5671,0.07472,0.06608,7.687e-05
baseline_00433,7.5,High,300,250,400,25,10,20,10,100,150,None,0,Sand,0.1,Dry,12,Low,Low,21.85270009310189,7.93054066460981,95.96149379568325,81.11576442615093,0.01612,0.03172,0.001534,5.801e-06
baseline_00434,7.5,High,300,250,400,25,10,100,50,100,150,None,0,Sand,0.1,Dry,12,High,Low,21.31397992645779,8.052548982526883,96.14128879342682,81.97008788740197,0.01569,0.03214,0.001534,5.847e-06
baseline_00435,7.5,High,300,250,400,25,10,20,10,500,700,None,0,Sand,0.1,Dry,12,Low,Medium,20.18128624274454,8.141513381008082,94.03278381988856,49.955440286836854,0.01501,0.03282,0.001516,3.6e-06
baseline_00436,7.5,High,300,250,400,25,10,100,50,500,700,None,0,Sand,0.1,Dry,12,High,Medium,19.677099420116086,8.194892020096804,94.24526881722187,50.899692533482735,0.01468,0.03313,0.001524,3.679e-06
baseline_00437,7.5,High,300,250,400,25,10,20,10,2000,3000,None,0,Sand,0.1,Dry,12,Low,High,14.84933792672853,8.111011301528814,88.18127389332501,19.928218843497834,0.01204,0.03566,0.00155,1.566e-06
baseline_00438,7.5,High,300,250,400,25,10,100,50,2000,3000,None,0,Sand,0.1,Dry,12,High,High,14.490191148965796,8.067800022266518,88.37741389086345,20.148544367715207,0.01186,0.03581,0.001568,1.598e-06
baseline_00439,7.5,High,300,250,400,25,10,20,10,100,150,None,0,Sand,0.1,Mesic,8,Low,Low,21.85270009310189,7.93054066460981,95.96149379568325,81.11576442615093,0.01612,0.03172,0.001534,5.801e-06
baseline_00440,7.5,High,300,250,400,25,10,100,50,100,150,None,0,Sand,0.1,Mesic,8,High,Low,21.31397992645779,8.052548982526883,96.14128879342682,81.97008788740197,0.01569,0.03214,0.001534,5.847e-06
baseline_00441,7.5,High,300,250,400,25,10,20,10,500,700,None,0,Sand,0.1,Mesic,8,Low,Medium,20.18128624274454,8.141513381008082,94.03278381988856,49.955440286836854,0.01501,0.03282,0.001516,3.6e-06
baseline_00442,7.5,High,300,250,400,25,10,100,50,500,700,None,0,Sand,0.1,Mesic,8,High,Medium,19.677099420116086,8.192350180140197,94.24526881722187,50.899692533482735,0.01468,0.03313,0.001524,3.679e-06
baseline_00443,7.5,High,300,250,400,25,10,20,10,2000,3000,None,0,Sand,0.1,Mesic,8,Low,High,14.84933792672853,8.10846946157221,88.18127389332501,19.928218843497834,0.01204,0.03566,0.00155,1.566e-06
baseline_00444,7.5,High,300,250,400,25,10,100,50,2000,3000,None,0,Sand,0.1,Mesic,8,High,High,14.490191148965796,8.067800022266518,88.37741389086345,20.148544367715207,0.01186,0.03581,0.001568,1.599e-06
baseline_00445,7.5,High,300,250,400,25,10,20,10,100,150,None,0,Sand,0.1,Wet,3,Low,Low,21.901046774723802,7.218825476760212,96.02687379486274,83.6337704172066,0.01712,0.0306,0.001627,6.337e-06
baseline_00446,7.5,High,300,250,400,25,10,100,50,100,150,None,0,Sand,0.1,Wet,3,High,Low,21.362326608079695,7.368794034199948,96.19032379281143,84.26327191497055,0.01663,0.03109,0.001622,6.357e-06
baseline_00447,7.5,High,300,250,400,25,10,20,10,500,700,None,0,Sand,0.1,Wet,3,Low,Medium,20.3815796380353,4.194035928399418,94.35968381578597,56.20549087177864,0.0222,0.02476,0.002227,5.931e-06
baseline_00448,7.5,High,300,250,400,25,10,100,50,500,700,None,0,Sand,0.1,Wet,3,High,Medium,19.8912061530131,4.331295286056126,94.57216881311929,57.05981433302967,0.02154,0.02542,0.002219,5.989e-06
baseline_00449,7.5,High,300,250,400,25,10,20,10,2000,3000,None,0,Sand,0.1,Wet,3,Low,High,15.03581798441303,0.40974460100484017,88.39375889065832,21.537944102065573,0.03807,0.005625,0.004849,5.285e-06
baseline_00450,7.5,High,300,250,400,25,10,100,50,2000,3000,None,0,Sand,0.1,Wet,3,High,High,14.690484544256552,0.4194035928399419,88.60624388799164,21.789744701171145,0.03774,0.005841,0.004933,5.425e-06
baseline_00451,7.5,High,300,250,400,25,25,20,10,100,150,None,0,Loam,0.5,Dry,12,Low,Low,20.036246197878825,7.371335874156554,93.93471382111935,80.57619171378185,0.07959,0.1588,0.008087,3.102e-05
baseline_00452,7.5,High,300,250,400,25,25,100,50,100,150,None,0,Loam,0.5,Dry,12,High,Low,19.704726095328603,7.506053391856657,94.17988881804239,81.43051517503291,0.07773,0.1605,0.008052,3.114e-05
baseline_00453,7.5,High,300,250,400,25,25,20,10,500,700,None,0,Loam,0.5,Dry,12,Low,Medium,18.69635245007169,7.595017790337856,92.16945384327335,49.6406895379549,0.0744,0.1639,0.007948,1.915e-05
baseline_00454,7.5,High,300,250,400,25,25,100,50,500,700,None,0,Loam,0.5,Dry,12,High,Medium,18.344112341112083,7.661105629209605,92.41462884019641,50.6299061772982,0.07296,0.1652,0.007966,1.951e-05
baseline_00455,7.5,High,300,250,400,25,25,20,10,2000,3000,None,0,Loam,0.5,Dry,12,Low,High,14.103417695990538,7.635687229643547,86.6448439126072,19.88325445080041,0.06035,0.1772,0.008036,8.247e-06
baseline_00456,7.5,High,300,250,400,25,25,100,50,2000,3000,None,0,Loam,0.5,Dry,12,High,High,13.806430937455968,7.607726990120884,86.85732890994052,20.103579975017784,0.05953,0.1778,0.008116,8.401e-06
baseline_00457,7.5,High,300,250,400,25,25,20,10,100,150,None,0,Loam,0.5,Mesic,8,Low,Low,20.036246197878825,7.371335874156554,93.93471382111935,80.57619171378185,0.07959,0.1588,0.008087,3.102e-05
baseline_00458,7.5,High,300,250,400,25,25,100,50,100,150,None,0,Loam,0.5,Mesic,8,High,Low,19.704726095328603,7.506053391856657,94.17988881804239,81.43051517503291,0.07773,0.1605,0.008052,3.114e-05
baseline_00459,7.5,High,300,250,400,25,25,20,10,500,700,None,0,Loam,0.5,Mesic,8,Low,Medium,18.69635245007169,7.595017790337856,92.16945384327335,49.6406895379549,0.0744,0.1639,0.007948,1.915e-05
baseline_00460,7.5,High,300,250,400,25,25,100,50,500,700,None,0,Loam,0.5,Mesic,8,High,Medium,18.344112341112083,7.661105629209605,92.41462884019641,50.6299061772982,0.07296,0.1652,0.007967,1.952e-05
baseline_00461,7.5,High,300,250,400,25,25,20,10,2000,3000,None,0,Loam,0.5,Mesic,8,Low,High,14.103417695990538,7.63314538968694,86.6448439126072,19.88325445080041,0.06035,0.1771,0.008037,8.248e-06
baseline_00462,7.5,High,300,250,400,25,25,100,50,2000,3000,None,0,Loam,0.5,Mesic,8,High,High,13.806430937455968,7.605185150164279,86.85732890994052,20.103579975017784,0.05953,0.1778,0.008117,8.402e-06
baseline_00463,7.5,High,300,250,400,25,25,20,10,100,150,None,0,Loam,0.5,Wet,3,Low,Low,19.980992847453784,6.687580925829619,93.9020238215296,82.91434013404786,0.08446,0.1533,0.008602,3.396e-05
baseline_00464,7.5,High,300,250,400,25,25,100,50,100,150,None,0,Loam,0.5,Wet,3,High,Low,19.670192751312957,6.850258683052384,94.16354381824752,83.58880602450918,0.0823,0.1554,0.008538,3.391e-05
baseline_00465,7.5,High,300,250,400,25,25,20,10,500,700,None,0,Loam,0.5,Wet,3,Low,Medium,18.447712373159025,3.868680413953888,92.02234884511952,55.486060588619864,0.1093,0.1243,0.01182,3.186e-05
baseline_00466,7.5,High,300,250,400,25,25,100,50,500,700,None,0,Loam,0.5,Wet,3,High,Medium,18.171445621033843,4.008481611567202,92.31655884142718,56.43031283526575,0.1064,0.1272,0.01171,3.201e-05
baseline_00467,7.5,High,300,250,400,25,25,20,10,2000,3000,None,0,Loam,0.5,Wet,3,Low,High,13.840964281471615,0.40516928908294986,86.17083891855597,21.4660010737497,0.1871,0.02968,0.02524,2.812e-05
baseline_00468,7.5,High,300,250,400,25,25,100,50,2000,3000,None,0,Loam,0.5,Wet,3,High,High,13.60613754216521,0.41457409692239106,86.4323589152739,21.717801672855266,0.1857,0.03067,0.02556,2.872e-05
baseline_00469,7.5,High,300,250,400,25,40,20,10,100,150,None,0,Clay,1.5,Dry,12,Low,Low,17.936618881727444,6.801963723876875,91.77717384819647,79.94669021601794,0.2333,0.4796,0.02586,0.0001008
baseline_00470,7.5,High,300,250,400,25,40,100,50,100,150,None,0,Clay,1.5,Dry,12,High,Low,17.853738856089883,6.951932281316611,92.10407384409388,80.89094246266382,0.2291,0.4837,0.02561,0.0001006
baseline_00471,7.5,High,300,250,400,25,40,20,10,500,700,None,0,Clay,1.5,Dry,12,Low,Medium,17.024938599714336,7.043438519754417,90.20805386788892,49.37090318177036,0.2197,0.493,0.02524,6.176e-05
baseline_00472,7.5,High,300,250,400,25,40,100,50,500,700,None,0,Clay,1.5,Dry,12,High,Medium,16.84536521083297,7.124777398365801,90.51860886399146,50.360119821113656,0.2164,0.4962,0.0252,6.268e-05
baseline_00473,7.5,High,300,250,400,25,40,20,10,2000,3000,None,0,Clay,1.5,Dry,12,Low,High,13.281524108418125,7.162904997714886,85.09206893209452,19.833793618833248,0.1812,0.5296,0.02515,2.622e-05
baseline_00474,7.5,High,300,250,400,25,40,100,50,2000,3000,None,0,Clay,1.5,Dry,12,High,High,13.053604037914848,7.147653957975251,85.32089892922271,20.05861558232036,0.179,0.5314,0.02535,2.665e-05
baseline_00475,7.5,High,300,250,400,25,40,20,10,100,150,None,0,Clay,1.5,Mesic,8,Low,Low,17.936618881727444,6.801963723876875,91.77717384819647,79.94669021601794,0.2333,0.4796,0.02586,0.0001008
baseline_00476,7.5,High,300,250,400,25,40,100,50,100,150,None,0,Clay,1.5,Mesic,8,High,Low,17.853738856089883,6.951932281316611,92.10407384409388,80.89094246266382,0.2291,0.4837,0.02561,0.0001006
baseline_00477,7.5,High,300,250,400,25,40,20,10,500,700,None,0,Clay,1.5,Mesic,8,Low,Medium,17.024938599714336,7.043438519754417,90.20805386788892,49.37090318177036,0.2197,0.493,0.02524,6.176e-05
baseline_00478,7.5,High,300,250,400,25,40,100,50,500,700,None,0,Clay,1.5,Mesic,8,High,Medium,16.84536521083297,7.124777398365801,90.51860886399146,50.360119821113656,0.2164,0.4962,0.0252,6.268e-05
baseline_00479,7.5,High,300,250,400,25,40,20,10,2000,3000,None,0,Clay,1.5,Mesic,8,Low,High,13.281524108418125,7.1603631577582805,85.09206893209452,19.833793618833248,0.1812,0.5296,0.02515,2.622e-05
baseline_00480,7.5,High,300,250,400,25,40,100,50,2000,3000,None,0,Clay,1.5,Mesic,8,High,High,13.053604037914848,7.147653957975251,85.32089892922271,20.05861558232036,0.179,0.5313,0.02535,2.666e-05
baseline_00481,7.5,High,300,250,400,25,40,20,10,100,150,None,0,Clay,1.5,Wet,3,Low,Low,17.78467216805859,6.15379453494242,91.6464138498375,82.14994545819165,0.2471,0.4637,0.0276,0.0001106
baseline_00482,7.5,High,300,250,400,25,40,100,50,100,150,None,0,Clay,1.5,Wet,3,High,Low,17.736325486436684,6.329181491948213,92.00600384532466,82.91434013404786,0.2422,0.4686,0.02723,0.0001097
baseline_00483,7.5,High,300,250,400,25,40,20,10,500,700,None,0,Clay,1.5,Wet,3,Low,Medium,16.285925037779478,3.5636596191612027,89.60328887547871,54.766630305461106,0.3189,0.3784,0.03803,0.000104
baseline_00484,7.5,High,300,250,400,25,40,100,50,500,700,None,0,Clay,1.5,Wet,3,High,Medium,16.258298362566958,3.7034608167745167,90.01191387035047,55.75584694480441,0.3122,0.3855,0.03745,0.0001037
baseline_00485,7.5,High,300,250,400,25,40,20,10,2000,3000,None,0,Clay,1.5,Wet,3,Low,High,12.57704389049891,0.4003397931653991,83.98060894604336,21.394058045433823,0.5503,0.09498,0.07963,9.072e-05
baseline_00486,7.5,High,300,250,400,25,40,100,50,2000,3000,None,0,Clay,1.5,Wet,3,High,High,12.452723852042578,0.40999878500050074,84.2911639421459,21.64585864453939,0.5468,0.09755,0.08019,9.21e-05
